2026-08-26 15:18:52,676 | upload_instagram | INFO | Binary upload succeeded (HTTP 200).
2026-08-26 15:18:52,677 | upload_instagram | INFO | Polling container 18094342802176931 – attempt 1 (elapsed 0s / 300s) …
2026-08-26 15:18:53,594 | upload_instagram | INFO | Container 18094342802176931 status: FINISHED
2026-08-26 15:18:53,595 | upload_instagram | INFO | Publishing container 18094342802176931 …
2026-08-26 15:19:04,151 | upload_instagram | INFO | Reel published – media_id=18062861141772110
2026-08-26 15:19:04,153 | upload_instagram | INFO | Fetching upload status for media 18062861141772110 …
2026-08-26 15:19:04,862 | upload_instagram | DEBUG | Upload status response: {'id': '18062861141772110', 'media_type': 'VIDEO', 'permalink': 'https://www.instagram.com/reel/Dcf7TuBkrt3/', 'timestamp': '2026-08-26T09:48:50+0000'}
2026-08-26 15:19:04,862 | upload_instagram | INFO | Instagram Reel live at https://www.instagram.com/reel/Dcf7TuBkrt3/ (resumable upload)
2026-08-26 15:19:04,892 | upload_instagram | INFO | Central database updated – instagram_url=https://www.instagram.com/reel/Dcf7TuBkrt3/ for row 539.
2026-08-26 15:19:04,901 | upload_instagram | INFO | Platform instagram.db updated – instagram_url=https://www.instagram.com/reel/Dcf7TuBkrt3/
2026-08-26 15:19:04,902 | python.publish_service | INFO | Instagram upload succeeded: https://www.instagram.com/reel/Dcf7TuBkrt3/
2026-08-26 15:19:04,907 | python.publish_service | INFO | Database updated with platforms_published: ['youtube', 'facebook', 'instagram']
2026-08-26 15:19:04,910 | python.publish_service | INFO | Publish result saved to E:\ai_gen\AI-VIDEO-V2\data\publish_result.json
2026-08-26 15:19:04,911 | python.publish_service | INFO | --- Publish Summary ---
2026-08-26 15:19:04,912 | python.publish_service | INFO | Status        : success
2026-08-26 15:19:04,912 | python.publish_service | INFO | Upload time   : 86.35 s
2026-08-26 15:19:04,912 | python.publish_service | INFO | Platforms     : youtube, facebook, instagram
2026-08-26 15:19:04,912 | python.publish_service | INFO | YouTube URL   : https://youtube.com/shorts/KYvSfJXFPyw
2026-08-26 15:19:04,912 | python.publish_service | INFO | Facebook URL  : https://www.facebook.com/122123028351388418
2026-08-26 15:19:04,913 | python.publish_service | INFO | Instagram URL : https://www.instagram.com/reel/Dcf7TuBkrt3/
2026-08-26 15:19:04,913 | python.publish_service | INFO | === Publish Service finished ===
2026-08-26 20:03:28,822 | utils.database | INFO | Initializing SQLite database at: E:\ai_gen\AI-VIDEO-V2\data\shortest_orbit_v3.db
2026-08-26 20:03:28,831 | utils.database | INFO | Database schema initialized successfully.
2026-08-26 20:03:29,151 | python.generate_whiteboard | INFO | === STEP 6 (WHITEBOARD DOODLE): GENERATING AI SKETCH SCENES ===
2026-08-26 20:03:29,154 | python.generate_whiteboard | INFO | Generating AI Doodle Sketch for Scene 1: 'black hole event horizon'...
2026-08-26 20:03:29,154 | python.generate_whiteboard | INFO | Fetching AI Doodle from generator (Attempt 1/3)...
2026-08-26 20:03:36,220 | python.generate_whiteboard | INFO | Successfully generated AI Doodle Art: E:\ai_gen\AI-VIDEO-V2\temp\ai_doodle_1.png (57438 bytes)
2026-08-26 20:03:36,221 | python.generate_whiteboard | INFO | Rendering sketch motion clip for ai_doodle_1.png (4.53s, 30fps)...
2026-08-26 20:03:41,197 | python.generate_whiteboard | INFO | Rendered dynamic sketch motion clip: E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_1.mp4
2026-08-26 20:03:41,201 | python.generate_whiteboard | INFO | Generating AI Doodle Sketch for Scene 2: 'black hole accretion disc'...
2026-08-26 20:03:41,201 | python.generate_whiteboard | INFO | Fetching AI Doodle from generator (Attempt 1/3)...
2026-08-26 20:04:21,181 | python.generate_whiteboard | INFO | Successfully generated AI Doodle Art: E:\ai_gen\AI-VIDEO-V2\temp\ai_doodle_2.png (65937 bytes)
2026-08-26 20:04:21,182 | python.generate_whiteboard | INFO | Rendering sketch motion clip for ai_doodle_2.png (22.56s, 30fps)...
2026-08-26 20:04:42,993 | python.generate_whiteboard | INFO | Rendered dynamic sketch motion clip: E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_2.mp4
2026-08-26 20:04:42,995 | python.generate_whiteboard | INFO | Generating AI Doodle Sketch for Scene 3: 'spacecraft near black hole'...
2026-08-26 20:04:42,995 | python.generate_whiteboard | INFO | Fetching AI Doodle from generator (Attempt 1/3)...
2026-08-26 20:05:06,105 | python.generate_whiteboard | INFO | Successfully generated AI Doodle Art: E:\ai_gen\AI-VIDEO-V2\temp\ai_doodle_3.png (59878 bytes)
2026-08-26 20:05:06,106 | python.generate_whiteboard | INFO | Rendering sketch motion clip for ai_doodle_3.png (5.44s, 30fps)...
2026-08-26 20:05:11,630 | python.generate_whiteboard | INFO | Rendered dynamic sketch motion clip: E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_3.mp4
2026-08-26 20:05:11,632 | python.generate_whiteboard | INFO | Successfully generated 3 Authentic AI Doodle scene clips!
2026-08-26 20:05:11,632 | python.create_video | INFO | === STEP 7: CREATE SILENT VIDEO ===
2026-08-26 20:05:11,633 | python.create_video | INFO | Processing scene 1 (scene_1.mp4) -> target duration: 4.5333331s
2026-08-26 20:05:11,634 | utils.ffmpeg | DEBUG | FFprobe command: ffprobe -hide_banner -v quiet -print_format json -show_format -show_streams -select_streams v:0 E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_1.mp4
2026-08-26 20:05:12,829 | utils.ffmpeg | INFO | Video info for scene_1.mp4: 1080x1920, 4.50s, mpeg4 @ 30.00 fps
2026-08-26 20:05:12,829 | python.create_video | DEBUG | Input clip duration: 4.5s, resolution: 1080x1920
2026-08-26 20:05:12,829 | python.create_video | INFO | Clip (4.5s) is shorter than target (4.5333331s). Looping clip for fluid motion.
2026-08-26 20:05:12,829 | utils.ffmpeg | DEBUG | FFmpeg command: ffmpeg -hide_banner -y -stream_loop -1 -i E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_1.mp4 -vf scale=1080:1920:force_original_aspect_ratio=increase,crop=1080:1920,fps=30 -c:v libx264 -preset fast -threads 4 -crf 22 -pix_fmt yuv420p -t 4.5333331 -an E:\ai_gen\AI-VIDEO-V2\temp\scenes\processed_scene_1.mp4
2026-08-26 20:05:16,900 | python.create_video | INFO | Successfully processed scene 1. File size: 1123113 bytes
2026-08-26 20:05:16,900 | python.create_video | INFO | Processing scene 2 (scene_2.mp4) -> target duration: 22.5578694s
2026-08-26 20:05:16,901 | utils.ffmpeg | DEBUG | FFprobe command: ffprobe -hide_banner -v quiet -print_format json -show_format -show_streams -select_streams v:0 E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_2.mp4
2026-08-26 20:05:16,949 | utils.ffmpeg | INFO | Video info for scene_2.mp4: 1080x1920, 22.53s, mpeg4 @ 30.00 fps
2026-08-26 20:05:16,949 | python.create_video | DEBUG | Input clip duration: 22.533333s, resolution: 1080x1920
2026-08-26 20:05:16,949 | python.create_video | INFO | Clip (22.533333s) is shorter than target (22.5578694s). Looping clip for fluid motion.
2026-08-26 20:05:16,949 | utils.ffmpeg | DEBUG | FFmpeg command: ffmpeg -hide_banner -y -stream_loop -1 -i E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_2.mp4 -vf scale=1080:1920:force_original_aspect_ratio=increase,crop=1080:1920,fps=30 -c:v libx264 -preset fast -threads 4 -crf 22 -pix_fmt yuv420p -t 22.5578694 -an E:\ai_gen\AI-VIDEO-V2\temp\scenes\processed_scene_2.mp4
2026-08-26 20:05:31,832 | python.create_video | INFO | Successfully processed scene 2. File size: 4265746 bytes
2026-08-26 20:05:31,832 | python.create_video | INFO | Processing scene 3 (scene_3.mp4) -> target duration: 5.439814500000001s
2026-08-26 20:05:31,832 | utils.ffmpeg | DEBUG | FFprobe command: ffprobe -hide_banner -v quiet -print_format json -show_format -show_streams -select_streams v:0 E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_3.mp4
2026-08-26 20:05:31,887 | utils.ffmpeg | INFO | Video info for scene_3.mp4: 1080x1920, 5.43s, mpeg4 @ 30.00 fps
2026-08-26 20:05:31,888 | python.create_video | DEBUG | Input clip duration: 5.433333s, resolution: 1080x1920
2026-08-26 20:05:31,888 | python.create_video | INFO | Clip (5.433333s) is shorter than target (5.439814500000001s). Looping clip for fluid motion.
2026-08-26 20:05:31,889 | utils.ffmpeg | DEBUG | FFmpeg command: ffmpeg -hide_banner -y -stream_loop -1 -i E:\ai_gen\AI-VIDEO-V2\downloads\videos\scene_3.mp4 -vf scale=1080:1920:force_original_aspect_ratio=increase,crop=1080:1920,fps=30 -c:v libx264 -preset fast -threads 4 -crf 22 -pix_fmt yuv420p -t 5.439814500000001 -an E:\ai_gen\AI-VIDEO-V2\temp\scenes\processed_scene_3.mp4
2026-08-26 20:05:35,439 | python.create_video | INFO | Successfully processed scene 3. File size: 1302511 bytes
2026-08-26 20:05:35,440 | python.create_video | INFO | Concatenating 3 processed scenes into final silent video: E:\ai_gen\AI-VIDEO-V2\temp\video.mp4
2026-08-26 20:05:35,441 | utils.ffmpeg | INFO | Concatenating 3 clips -> video.mp4
2026-08-26 20:05:35,447 | utils.ffmpeg | DEBUG | FFmpeg command: ffmpeg -hide_banner -y -f concat -safe 0 -i C:\Users\pasam\AppData\Local\Temp\ffconcat_8gr11ny6.txt -c:v libx264 -preset medium -crf 23 -pix_fmt yuv420p -c:a aac -b:a 192k E:\ai_gen\AI-VIDEO-V2\temp\video.mp4
2026-08-26 20:05:50,188 | utils.ffmpeg | INFO | Concatenated video saved to video.mp4
2026-08-26 20:05:50,188 | python.create_video | INFO | Silent video successfully assembled at: E:\ai_gen\AI-VIDEO-V2\temp\video.mp4
2026-08-26 20:05:50,192 | python.create_video | DEBUG | Cleaned up temporary scenes directory.
2026-08-26 20:05:50,192 | python.download_music | INFO | === STEP 7.5: DOWNLOAD BACKGROUND MUSIC ===
2026-08-26 20:05:50,736 | python.download_music | INFO | Asking Groq to determine viral audio profile for topic: 'Black Hole Race: AI, Nations, and Frozen Time'
2026-08-26 20:05:51,465 | python.download_music | INFO | Groq returned profile: ''
2026-08-26 20:05:51,465 | python.download_music | WARNING | Groq returned unrecognised profile ''. Falling back to 'viral-space-epic'.
2026-08-26 20:05:51,465 | python.download_music | INFO | Cleaning old music files from E:\ai_gen\AI-VIDEO-V2\assets\music
2026-08-26 20:05:51,467 | python.download_music | DEBUG | Removed old music file: background.mp3
2026-08-26 20:05:51,467 | python.download_music | INFO | Downloading 'viral-space-epic' music track from Pixabay CDN...
2026-08-26 20:05:51,468 | python.download_music | DEBUG | URL: https://incompetech.com/music/royalty-free/mp3-royaltyfree/Sovereign.mp3
2026-08-26 20:06:07,680 | python.download_music | INFO | Music downloaded successfully: background.mp3 (14.32 MB)
2026-08-26 20:06:07,681 | python.download_music | INFO | Step 7.5 complete. Music file ready at: E:\ai_gen\AI-VIDEO-V2\assets\music\background.mp3
2026-08-26 20:06:07,681 | python.add_audio | INFO | === STEP 8: ADD AUDIO ===
2026-08-26 20:06:07,684 | python.add_audio | INFO | Selected background music: background.mp3
2026-08-26 20:06:07,685 | utils.ffmpeg | INFO | Mixing audio — voice_vol=1.00, music_vol=0.30
2026-08-26 20:06:07,687 | utils.ffmpeg | DEBUG | FFprobe command: ffprobe -hide_banner -v quiet -print_format json -show_format E:\ai_gen\AI-VIDEO-V2\temp\video.mp4
2026-08-26 20:06:07,788 | utils.ffmpeg | DEBUG | Duration of video.mp4: 32.53s
2026-08-26 20:06:07,789 | utils.ffmpeg | DEBUG | FFmpeg command: ffmpeg -hide_banner -y -i E:\ai_gen\AI-VIDEO-V2\temp\video.mp4 -i E:\ai_gen\AI-VIDEO-V2\audio\voice.mp3 -i E:\ai_gen\AI-VIDEO-V2\assets\music\background.mp3 -filter_complex [1:a]volume=1.0,asplit=2[v_audio1][v_audio2];[2:a]aloop=loop=-1:size=2e+09,atrim=0:32.533333,volume=0.3[m_audio];[m_audio][v_audio1]sidechaincompress=threshold=0.12:ratio=4.5:attack=50:release=300[ducked_music];[v_audio2][ducked_music]amix=inputs=2:duration=first:dropout_transition=2[mixed] -map 0:v:0 -map [mixed] -c:v copy -c:a aac -b:a 192k -shortest E:\ai_gen\AI-VIDEO-V2\temp\video_audio.mp4
2026-08-26 20:06:08,391 | utils.ffmpeg | INFO | Audio-mixed video saved to video_audio.mp4
2026-08-26 20:06:08,391 | python.add_audio | INFO | Audio mixing completed successfully: E:\ai_gen\AI-VIDEO-V2\temp\video_audio.mp4
2026-08-26 20:06:08,392 | python.burn_subtitles | INFO | === STEP 9: BURN SUBTITLES ===
2026-08-26 20:06:08,393 | python.burn_subtitles | INFO | Burning subtitles. Font: 'Bebas Neue', Size: 22, BackColor: &H40000000
2026-08-26 20:06:08,394 | utils.ffmpeg | INFO | Burning subtitles from voice.srt with font=Bebas Neue size=22
2026-08-26 20:06:08,395 | utils.ffmpeg | DEBUG | FFmpeg command: ffmpeg -hide_banner -y -i E:\ai_gen\AI-VIDEO-V2\temp\video_audio.mp4 -vf subtitles='E\:/ai_gen/AI-VIDEO-V2/captions/voice.srt':fontsdir='E\:/ai_gen/AI-VIDEO-V2/assets/fonts':force_style='FontName=Bebas Neue,FontSize=22,PrimaryColour=&H00FFFFFF,SecondaryColour=&H00000000,OutlineColour=&H00000000,BackColour=&H40000000,BorderStyle=1,Outline=2.5,Shadow=1,Bold=1,Alignment=2,MarginV=60' -c:v libx264 -preset medium -crf 23 -pix_fmt yuv420p -c:a copy E:\ai_gen\AI-VIDEO-V2\output\short.mp4
2026-08-26 20:06:21,969 | utils.ffmpeg | INFO | Subtitled video saved to short.mp4
2026-08-26 20:06:21,970 | python.burn_subtitles | INFO | Subtitles burned successfully. Final output saved to: E:\ai_gen\AI-VIDEO-V2\output\short.mp4
2026-08-26 20:06:21,970 | python.generate_thumbnail | INFO | === STEP 10: GENERATE THUMBNAIL ===
2026-08-26 20:06:21,971 | python.generate_thumbnail | INFO | Attempting to generate thumbnail using Google GenAI SDK (Imagen)...
2026-08-26 20:06:25,973 | python.generate_thumbnail | INFO | Available API models: 50
2026-08-26 20:06:25,974 | python.generate_thumbnail | INFO | Attempting image generation with model 'imagen-4.0-generate-001'...
2026-08-26 20:06:26,194 | python.generate_thumbnail | WARNING | Model 'imagen-4.0-generate-001' failed to generate image: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/imagen-4.0-generate-001 is not found for API version v1beta, or is not supported for predict. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}
2026-08-26 20:06:26,194 | python.generate_thumbnail | INFO | Attempting image generation with model 'imagen-3.0-generate-002'...
2026-08-26 20:06:26,538 | python.generate_thumbnail | WARNING | Model 'imagen-3.0-generate-002' failed to generate image: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/imagen-3.0-generate-002 is not found for API version v1beta, or is not supported for predict. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}
2026-08-26 20:06:26,539 | python.generate_thumbnail | WARNING | All attempted Gemini Imagen models failed. Falling back to local design.
2026-08-26 20:06:26,539 | python.generate_thumbnail | INFO | Generating eye-catching local fallback thumbnail...
2026-08-26 20:06:26,540 | utils.ffmpeg | DEBUG | FFprobe command: ffprobe -hide_banner -v quiet -print_format json -show_format E:\ai_gen\AI-VIDEO-V2\output\short.mp4
2026-08-26 20:06:26,603 | utils.ffmpeg | DEBUG | Duration of short.mp4: 32.53s
2026-08-26 20:06:26,604 | python.generate_thumbnail | INFO | Extracting frame at 9.76s (30% of 32.53s)
2026-08-26 20:06:26,901 | python.generate_thumbnail | INFO | Using extracted video frame as thumbnail background.
2026-08-26 20:06:26,946 | python.generate_thumbnail | INFO | Loaded Cinzel font from E:\ai_gen\AI-VIDEO-V2\assets\fonts\Cinzel-Variable.ttf
2026-08-26 20:06:27,069 | python.generate_thumbnail | INFO | Eye-catching thumbnail saved at: E:\ai_gen\AI-VIDEO-V2\output\thumbnail.png
2026-08-26 20:06:27,073 | python.quality_checker | INFO | === STEP 2.6: RUN QUALITY CHECKER ===
2026-08-26 20:06:27,573 | python.quality_checker | INFO | Calling Groq for quality review...
2026-08-26 20:06:29,354 | python.quality_checker | INFO | Script QualityScore PASSED: 8.80/10.0 (Target: >= 8.5).
2026-08-26 20:06:29,354 | python.publish_service | INFO | === Publish Service started ===
2026-08-26 20:06:29,355 | python.publish_service | INFO | Publishing to platforms: ['youtube', 'facebook', 'instagram']
2026-08-26 20:06:29,356 | python.publish_service | INFO | Uploading to youtube …
2026-08-26 20:06:29,356 | upload_youtube | INFO | === STEP 11: UPLOAD TO YOUTUBE ===
2026-08-26 20:06:29,401 | upload_youtube | INFO | Daily upload usage: 3/5 completed today in timezone Asia/Kolkata.
2026-08-26 20:06:29,406 | upload_youtube | INFO | Refreshing expired YouTube access token...
2026-08-26 20:06:29,837 | upload_youtube | INFO | Cached authenticated credentials to E:\ai_gen\AI-VIDEO-V2\token.pickle
2026-08-26 20:06:29,864 | upload_youtube | INFO | Video Title: 'The HIDDEN Truth About Falling Into A Black Hole EXPOSED 😱 #Shorts'
2026-08-26 20:06:29,865 | upload_youtube | INFO | Privacy Status: 'public'
2026-08-26 20:06:29,866 | upload_youtube | INFO | Category ID: '28'
2026-08-26 20:06:29,875 | upload_youtube | INFO | Initializing video upload stream...
2026-08-26 20:06:29,876 | upload_youtube | DEBUG | [API Request] POST https://youtube.googleapis.com/upload/youtube/v3/videos?part=snippet%2Cstatus%2Clocalizations&alt=json&uploadType=resumable
2026-08-26 20:06:31,501 | upload_youtube | DEBUG | [API Response] Status: 200
2026-08-26 20:06:31,501 | upload_youtube | DEBUG | [API Request] PUT https://youtube.googleapis.com/upload/youtube/v3/videos?part=snippet%2Cstatus%2Clocalizations&alt=json&uploadType=resumable&upload_id=AJjja9a9WFAJZaJH2Pr16WkKFr1J3W_XzSCvIIPdcueRW1vK3J5ihrIkJIXzgvoEzeRz640xx-Ub6MW6V61JFSLCUWgaO0MMWqyHL2TnxOIh6g
2026-08-26 20:06:33,145 | upload_youtube | DEBUG | [API Response] Status: 308
2026-08-26 20:06:33,145 | upload_youtube | INFO | Uploading... 17% complete.
2026-08-26 20:06:33,146 | upload_youtube | DEBUG | [API Request] PUT https://youtube.googleapis.com/upload/youtube/v3/videos?part=snippet%2Cstatus%2Clocalizations&alt=json&uploadType=resumable&upload_id=AJjja9a9WFAJZaJH2Pr16WkKFr1J3W_XzSCvIIPdcueRW1vK3J5ihrIkJIXzgvoEzeRz640xx-Ub6MW6V61JFSLCUWgaO0MMWqyHL2TnxOIh6g
2026-08-26 20:06:34,643 | upload_youtube | DEBUG | [API Response] Status: 308
2026-08-26 20:06:34,644 | upload_youtube | INFO | Uploading... 35% complete.
2026-08-26 20:06:34,645 | upload_youtube | DEBUG | [API Request] PUT https://youtube.googleapis.com/upload/youtube/v3/videos?part=snippet%2Cstatus%2Clocalizations&alt=json&uploadType=resumable&upload_id=AJjja9a9WFAJZaJH2Pr16WkKFr1J3W_XzSCvIIPdcueRW1vK3J5ihrIkJIXzgvoEzeRz640xx-Ub6MW6V61JFSLCUWgaO0MMWqyHL2TnxOIh6g
2026-08-26 20:06:36,348 | upload_youtube | DEBUG | [API Response] Status: 308
2026-08-26 20:06:36,349 | upload_youtube | INFO | Uploading... 53% complete.
2026-08-26 20:06:36,350 | upload_youtube | DEBUG | [API Request] PUT https://youtube.googleapis.com/upload/youtube/v3/videos?part=snippet%2Cstatus%2Clocalizations&alt=json&uploadType=resumable&upload_id=AJjja9a9WFAJZaJH2Pr16WkKFr1J3W_XzSCvIIPdcueRW1vK3J5ihrIkJIXzgvoEzeRz640xx-Ub6MW6V61JFSLCUWgaO0MMWqyHL2TnxOIh6g
2026-08-26 20:06:38,399 | upload_youtube | DEBUG | [API Response] Status: 308
2026-08-26 20:06:38,400 | upload_youtube | INFO | Uploading... 71% complete.
2026-08-26 20:06:38,401 | upload_youtube | DEBUG | [API Request] PUT https://youtube.googleapis.com/upload/youtube/v3/videos?part=snippet%2Cstatus%2Clocalizations&alt=json&uploadType=resumable&upload_id=AJjja9a9WFAJZaJH2Pr16WkKFr1J3W_XzSCvIIPdcueRW1vK3J5ihrIkJIXzgvoEzeRz640xx-Ub6MW6V61JFSLCUWgaO0MMWqyHL2TnxOIh6g
2026-08-26 20:06:40,006 | upload_youtube | DEBUG | [API Response] Status: 308
2026-08-26 20:06:40,007 | upload_youtube | INFO | Uploading... 89% complete.
2026-08-26 20:06:40,008 | upload_youtube | DEBUG | [API Request] PUT https://youtube.googleapis.com/upload/youtube/v3/videos?part=snippet%2Cstatus%2Clocalizations&alt=json&uploadType=resumable&upload_id=AJjja9a9WFAJZaJH2Pr16WkKFr1J3W_XzSCvIIPdcueRW1vK3J5ihrIkJIXzgvoEzeRz640xx-Ub6MW6V61JFSLCUWgaO0MMWqyHL2TnxOIh6g
2026-08-26 20:06:43,131 | upload_youtube | DEBUG | [API Response] Status: 200
2026-08-26 20:06:43,132 | upload_youtube | INFO | Video uploaded successfully! Video ID: 9fj-o8WUbSY
2026-08-26 20:06:43,133 | upload_youtube | INFO | Uploading custom thumbnail thumbnail.png for video 9fj-o8WUbSY...
2026-08-26 20:06:43,271 | upload_youtube | DEBUG | [API Request] POST https://youtube.googleapis.com/upload/youtube/v3/thumbnails/set?videoId=9fj-o8WUbSY&alt=json&uploadType=media
2026-08-26 20:06:50,953 | upload_youtube | DEBUG | [API Response] Status: 200
2026-08-26 20:06:50,955 | upload_youtube | INFO | Custom thumbnail successfully uploaded and linked to video.
2026-08-26 20:06:50,955 | upload_youtube | INFO | Upload complete! Watch your video here: https://youtube.com/shorts/9fj-o8WUbSY
2026-08-26 20:06:50,957 | upload_youtube | DEBUG | [API Request] POST https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&alt=json
2026-08-26 20:06:51,911 | upload_youtube | DEBUG | [API Response] Status: 200
2026-08-26 20:06:51,912 | upload_youtube | INFO | Successfully posted auto-comment on video 9fj-o8WUbSY
2026-08-26 20:06:51,928 | upload_youtube | INFO | Central database video status updated to 'uploaded' for YouTube ID: 9fj-o8WUbSY
2026-08-26 20:06:51,975 | upload_youtube | INFO | Platform youtube.db video status updated to 'uploaded' for YouTube ID: 9fj-o8WUbSY
2026-08-26 20:06:51,976 | python.publish_service | INFO | Youtube upload succeeded: https://youtube.com/shorts/9fj-o8WUbSY
2026-08-26 20:06:51,976 | python.publish_service | INFO | Uploading to facebook …
2026-08-26 20:06:51,977 | upload_facebook | INFO | === Facebook Upload — start ===
2026-08-26 20:06:51,979 | meta_auth | INFO | Meta credentials loaded successfully.
2026-08-26 20:06:51,979 | meta_auth | INFO | Meta credentials loaded successfully.
2026-08-26 20:06:51,980 | meta_auth | INFO | Validating access token via debug_token endpoint …
2026-08-26 20:06:52,754 | meta_auth | INFO | Token info — type: USER | scopes: manage_fundraisers, read_insights, publish_video, catalog_management, pages_show_list, ads_management, ads_read, business_management, pages_messaging, instagram_basic, instagram_manage_comments, instagram_manage_insights, instagram_content_publish, leads_retrieval, instagram_manage_messages, pages_read_engagement, pages_manage_metadata, pages_read_user_content, pages_manage_ads, pages_manage_posts, pages_manage_engagement, instagram_branded_content_brand, instagram_branded_content_creator, instagram_branded_content_ads_brand, instagram_manage_upcoming_events, instagram_creator_marketplace_discovery, instagram_manage_contents, instagram_manage_engagement, public_profile | expires: never
2026-08-26 20:06:52,756 | meta_auth | INFO | Access token is valid.
2026-08-26 20:06:52,757 | meta_auth | INFO | Meta credentials loaded successfully.
2026-08-26 20:06:52,758 | meta_auth | INFO | Fetching Page access token for page 1168804842990122 …
2026-08-26 20:06:53,325 | meta_auth | INFO | Page access token retrieved successfully for page 1168804842990122.
2026-08-26 20:06:53,325 | upload_facebook | INFO | Phase 1/3: Initializing Reel upload for page 1168804842990122…
2026-08-26 20:06:55,897 | upload_facebook | INFO | Start phase succeeded — video_id=1051424484151050
2026-08-26 20:06:55,897 | upload_facebook | INFO | Phase 2/3: Uploading binary (5864204 bytes)…
2026-08-26 20:06:59,538 | upload_facebook | INFO | Binary upload succeeded.
2026-08-26 20:06:59,540 | upload_facebook | INFO | Phase 3/3: Finishing Reel upload…
2026-08-26 20:07:05,382 | upload_facebook | INFO | Reel published successfully: https://www.facebook.com/122123090985388418#video_id=1051424484151050
2026-08-26 20:07:05,396 | upload_facebook | INFO | Central database updated — facebook_id=1051424484151050, facebook_url=https://www.facebook.com/122123090985388418
2026-08-26 20:07:05,409 | upload_facebook | INFO | Platform facebook.db updated — facebook_id=1051424484151050, facebook_url=https://www.facebook.com/122123090985388418
2026-08-26 20:07:05,410 | upload_facebook | INFO | === Facebook Upload — done ===
2026-08-26 20:07:05,411 | python.publish_service | INFO | Facebook upload succeeded: https://www.facebook.com/122123090985388418
2026-08-26 20:07:05,412 | python.publish_service | INFO | Uploading to instagram …
2026-08-26 20:07:05,423 | meta_auth | INFO | Meta credentials loaded successfully.
2026-08-26 20:07:05,425 | meta_auth | INFO | Meta credentials loaded successfully.
2026-08-26 20:07:05,425 | meta_auth | INFO | Validating access token via debug_token endpoint …
2026-08-26 20:07:05,858 | meta_auth | INFO | Token info — type: USER | scopes: manage_fundraisers, read_insights, publish_video, catalog_management, pages_show_list, ads_management, ads_read, business_management, pages_messaging, instagram_basic, instagram_manage_comments, instagram_manage_insights, instagram_content_publish, leads_retrieval, instagram_manage_messages, pages_read_engagement, pages_manage_metadata, pages_read_user_content, pages_manage_ads, pages_manage_posts, pages_manage_engagement, instagram_branded_content_brand, instagram_branded_content_creator, instagram_branded_content_ads_brand, instagram_manage_upcoming_events, instagram_creator_marketplace_discovery, instagram_manage_contents, instagram_manage_engagement, public_profile | expires: never
2026-08-26 20:07:05,859 | meta_auth | INFO | Access token is valid.
2026-08-26 20:07:05,860 | meta_auth | INFO | Meta credentials loaded successfully.
2026-08-26 20:07:05,860 | meta_auth | INFO | Fetching Page access token for page 1168804842990122 …
2026-08-26 20:07:06,366 | meta_auth | INFO | Page access token retrieved successfully for page 1168804842990122.
2026-08-26 20:07:07,152 | upload_instagram | INFO | Facebook source URL not ready yet (status=processing) – retrying in 5s...
2026-08-26 20:07:12,788 | upload_instagram | INFO | Facebook source URL not ready yet (status=processing) – retrying in 5s...
2026-08-26 20:07:18,492 | upload_instagram | INFO | Facebook source URL not ready yet (status=processing) – retrying in 5s...
